id,companyId,companyName,headquarters,ecosystemName,primaryTag,leadInvestors,investors,roundType,date,amount,year,yearQuarter
1948,1967,sherwa,vancouver,british columbia,games,unknown,unknown,pre-seed,2021-12-09,68000,2021,2021 Q4
1949,1968,trophi.ai,st. john's,east coast,sportstech,concrete ventures,concrete ventures,seed,2021-12-12,0,2021,2021 Q4
1950,620,tealbook,toronto,toronto,data,ten coves capital,"ten coves capital, rtp global, bdc capital, reciprocal ventures, refinery ventures, standup ventures, good friends",series b,2021-12-14,40000000,2021,2021 Q4
1951,1969,eleappower,toronto,toronto,cleantech,bdc capital,bdc capital,series a,2021-12-14,21000000,2021,2021 Q4
1952,1970,snappy,toronto,toronto,platform,celtic house ventures,"celtic house ventures, celtic house asian partners",pre-seed,2021-12-14,2000000,2021,2021 Q4
1953,1970,snappy,toronto,toronto,platform,celtic house asian partners,celtic house asian partners,pre-seed,2020-12-14,600000,2020,2020 Q4
1954,1971,codex,vancouver,british columbia,devtech,nfx,"nfx, y combinator, ludlow ventures, emergence capital, four cities, crossbream",seed,2021-12-14,5500000,2021,2021 Q4
1955,1972,wfhomie,toronto,toronto,hrtech,unknown,"initial capital, bogaroo vc, dispatch vc, dnx vc, newfund, winning together fund, loi venture, andreas mihalovits, darby sieben, chris krischnig, david smejkal, rupa popat.",seed,2021-12-15,1900000,2021,2021 Q4
1956,1972,wfhomie,toronto,toronto,hrtech,forum ventures,forum ventures,pre-seed,2021-01-01,128000,2021,2021 Q1
1957,100,buf,toronto,toronto,devtech,amplify partners,"amplify partners, garage capital, haystack ventures, abstraction capital",pre-seed,2020-05-01,1000000,2020,2020 Q2
1958,100,buf,toronto,toronto,devtech,lightspeed venture partners,"lightspeed venture partners, amplify partners, garage capital, haystack ventures, abstraction capital",seed,2020-09-01,3700000,2020,2020 Q3
1959,100,buf,toronto,toronto,devtech,"lux capital, tiger global","lux capital, tiger global, greenoaks capital partners, lightspeed venture partners, addition, haystack ventures",series b,2021-12-08,68000000,2021,2021 Q4
1960,1973,rockport networks,ottawa,ottawa,networks,northern private capital,northern private capital,unknown,2021-12-14,61900000,2021,2021 Q4
1961,1085,valence discovery,montreal,quebec,biotech,"fifty years, air street capital","fifty years, air street capital, amplitude ventures, phoenix venture partners, jonathan milner",seed,2021-12-15,9000000,2021,2021 Q4
1962,350,ledn,toronto,toronto,fintech,10t holdings,"10t holdings, golden tree asset management, raptor group, alan howard, alexis ohanian, cmt digital ventures, coinbase ventures, global founders capital, hashed, john pfeffer, kingsway capital, parafi capital, susquehanna growth equity, valor capital group, white star capital, ascendant capital",series b,2021-12-15,70000000,2021,2021 Q4
1963,1104,xandar kardian,toronto,toronto,healthtech,unknown,"phoenix venture partners, portfolia active aging & longevity fund, taronga ventures",series a,2021-12-15,10000000,2021,2021 Q4
1964,1104,xandar kardian,toronto,toronto,healthtech,unknown,unknown,seed,2019-12-01,3000000,2019,2019 Q4
1965,1975,ukko agro,toronto,toronto,agtech,emmertech,"emmertech,ag capital canada, telus ventures, whitecap venture partners, pic investment group
",seed,2021-12-16,5100000,2021,2021 Q4
1966,417,nicoya lifesciences,waterloo,waterloo region,biotech,whitecap venture partners,"whitecap venture partners,agilent technologies, export development canada, bdc capital, mars iaf, garage capital",series a,2021-12-16,20000000,2021,2021 Q4
1967,1976,tiggy,vancouver,british columbia,misc,heartland,"heartland, global founders capital, redbox ventures",seed,2021-12-16,6300000,2021,2021 Q4
1968,1977,eva,montreal,quebec,platform,eva investment,"eva investment,irap,progitech",seed,2021-12-17,1200000,2021,2021 Q4
1969,505,purefacts financial,toronto,toronto,fintech,canadian business growth fund,"canadian business growth fund, scotia bank, round13 capital",unknown,2021-12-17,37000000,2021,2021 Q4
1970,1978,specific biologics,toronto,toronto,biotech,"lumira ventures, admare bioinnovations","lumira ventures, admare bioinnovations",seed,2021-12-16,0,2021,2021 Q4
1971,1979,daanaa,vancouver,british columbia,hardware,volo earth ventures,volo earth ventures,series a,2021-12-15,9000000,2021,2021 Q4
1972,1980,hubly,new york,british columbia,fintech,"mucker capital, oca ventures","mucker capital, oca ventures",seed,2021-12-20,1680000,2021,2021 Q4
1973,1980,hubly,new york,british columbia,fintech,barclays - techstars fintech accelerator,barclays - techstars fintech accelerator,pre-seed,2019-09-09,1300000,2019,2019 Q4
1974,447,ontopical,calgary,alberta,ai,greensky capital,"greensky capital, gci capital",seed,2021-12-21,2250000,2021,2021 Q4
1975,8,acorn,toronto,toronto,biotech,mci onehealth,mci onehealth,unknown,2021-04-15,250000,2021,2021 Q2
1976,1982,burrata,vancouver,british columbia,blockchain,"stripe, variant","stripe, variant, ideo colab, slow ventures, baller, stratos",seed,2021-12-09,99000000,2021,2021 Q4
1977,1296,storytap,vancouver,british columbia,martech,"refinery ventures, standup ventures","refinery ventures, standup ventures",seed,2021-05-21,2900000,2021,2021 Q2
1978,292,hydra energy,delta,british columbia,cleantech,just business,just business,unknown,2021-05-27,19000000,2021,2021 Q2
1979,577,solesavy,british columbia,british columbia,marketplace,unknown,unknown,series a,2021-06-21,15500000,2021,2021 Q2
1980,1984,medimap,vancouver,british columbia,healthtech,tiny capital,"tiny capital,rasool rayani, david arnsdorf, rajiv khaneja, shane parrish, ",seed,2021-08-11,3500000,2021,2021 Q3
1981,152,conexiom,vancouver,british columbia,fintech,warburg pincus,"warburg pincus, luminate capital",unknown,2021-09-28,165000000,2021,2021 Q3
1982,347,league,toronto,toronto,hrtech,tdm growth partners,"tdm growth partners, workday ventures",series c,2021-12-31,120594425,2021,2021 Q4
1983,1985,tenantcube,st. catherines,toronto,propertytech,unknown,"archana priyadharshini, ashish sharma, rob k. dawson",pre-seed,2021-12-09,250000,2021,2021 Q4
1984,1856,trade x,toronto,toronto,saas,aimia,aimia,unknown,2021-12-17,31600000,2021,2021 Q4
1986,555,valence,toronto,toronto,saas,panache ventures,panache ventures,seed,2019-12-04,1000000,2019,2019 Q4
1987,1986,carbide,nova scotia,east coast,cybersecurity,"allos ventures, build ventures","allos ventures, build ventures, concrete ventures, hub angels investment group",seed,2021-12-21,4100000,2021,2021 Q4
1988,1986,carbide,nova scotia,east coast,cybersecurity,unknown,"hub angels investment group, panache ventures, concrete ventures, innovacorp",pre-seed,2019-07-09,1200000,2019,2019 Q3
1989,1987,northstar earth & space,montreal,quebec,ai,unknown,"luxembourg future fund, telesystem space",unknown,2021-12-22,56800000,2021,2021 Q4
1990,1989,highstreet,vancouver,british columbia,metaverse,unknown,"mechanism capital, ngc ventures, palm drive capital, cherubic ventures, jump trading, gbv, panony, shima capital",seed,2021-08-18,5000000,2021,2021 Q3
1991,1990,ziplunch,toronto,toronto,misc,techstars,techstars,pre-seed,2021-11-08,25000,2021,2021 Q4
1992,188,firefly exchange,toronto,toronto,blockchain,unknown,"hypersphere, polychain, defiance, alameda, cms, divergence, mgnr, altonomy",unknown,2021-09-14,22800000,2021,2021 Q3
1993,1991,keep labs,toronto,toronto,hardware,unknown,"david dube, globalive capital, john bell, max schmeiser, michael katchen, michael nashat",seed,2021-10-18,2800000,2021,2021 Q4
1994,1992,tetra trust,calgary,alberta,cryptocurrency,unknown,"caldwell, urbana, mogo, coinsquare, coinbase, cnsx markets, canadian securities exchange",unknown,2021-07-08,0,2021,2021 Q3
1995,1993,introhive,new brunswick,east coast,saas,psg,"psg, bdc capital, aegis group partners, evergreen coast capital, mavan capital partners",series c,2021-06-20,100000000,2021,2021 Q2
1996,1993,introhive,new brunswick,east coast,saas,plante moran,plante moran,unknown,2020-03-24,0,2020,2020 Q1
1997,1994,poka,quebec,quebec,saas,40 north ventures,"40 north ventures, mcrock capital, se ventures, cdpq, robert bosch venture capital, leclerc",series b,2021-06-07,25000000,2021,2021 Q2
1998,1994,poka,quebec,quebec,saas,40 north ventures,"40 north ventures, mcrock capital, se ventures, cdpq, robert bosch venture capital, leclerc",unknown,2020-06-02,6400000,2020,2020 Q2
1999,1995,iapotheca,peterborough,other,platform,unknown,"leva capital, york angels, valhalla angels",pre-seed,2021-10-29,470000,2021,2021 Q4
2000,1996,drop fake,california,british columbia,games,march gaming,"march gaming, funplus ventures, courtsidevc, 1up ventures, aream & co",seed,2021-06-30,9000000,2021,2021 Q2
2001,1997,botpress,quebec,quebec,devtech,"decibel, inovia capital","decibel, inovia capital, real ventures, panache ventures, one way ventures",series a,2021-04-28,15000000,2021,2021 Q2
2002,1998,speakbox,vancouver,british columbia,healthtech,techstars,techstars,pre-seed,2021-11-08,25000,2021,2021 Q4
2003,1999,true angle,edmonton,alberta,healthtech,unknown,unknown,seed,2020-11-20,150000,2020,2020 Q4
2004,1999,true angle,edmonton,alberta,healthtech,accelerate fund,"accelerate fund, the51, watct, startup tnt, thin air labs, aeonian, birchcliff partners",unknown,2021-06-01,1640000,2021,2021 Q2
2005,2000,biotech square,toronto,toronto,biotech,techstars,techstars,pre-seed,2021-09-14,120000,2021,2021 Q3
2006,2001,milk moovement,nova scotia,east coast,analytics,techstars,techstars,pre-seed,2020-09-08,120000,2020,2020 Q3
2007,2002,sawback technologies,calgary,alberta,analytics,unknown,unknown,pre-seed,2021-07-05,0,2021,2021 Q3
2008,2002,sawback technologies,calgary,alberta,analytics,sustainable development technology canada,sustainable development technology canada,seed,2021-12-09,0,2021,2021 Q4
2009,1546,awake labs,toronto,toronto,healthtech,techstars,techstars,pre-seed,2021-09-07,120000,2021,2021 Q3
2010,2003,precision ai,saskatchewan,other,agtech,"at one ventures, bdc capital","at one ventures, bdc capital, fulcrum global capital, golden opportunities fund",seed,2021-05-04,20000000,2021,2021 Q2
2011,2004,riskfuel,toronto,toronto,fintech,gener8tor,gener8tor,pre-seed,2021-05-11,100000,2021,2021 Q2
2012,2005,litebulb,toronto,toronto,hrtech,unknown,"expa, village global, sahil lavingia",pre-seed,2021-10-26,1250000,2021,2021 Q4
2013,964,moduly,montreal,quebec,hardware,techstars,techstars,pre-seed,2021-09-13,120000,2021,2021 Q3
2014,2006,mia,montreal,quebec,devtech,techstars,techstars,pre-seed,2021-09-13,120000,2021,2021 Q3
2015,2007,pactima,ottawa,ottawa,platform,y combinator,y combinator,seed,2021-08-31,125000,2021,2021 Q3
2016,2008,curbie,saskatchewan,other,marketplace,conexus venture capital,"conexus venture capital, saskworks venture fund, broad street bulls",seed,2021-05-10,7000000,2021,2021 Q2
2017,862,curv health,nova scotia,east coast,healthtech,techstars,techstars,pre-seed,2021-06-30,120000,2021,2021 Q2
2018,2009,figbytes,ottawa,ottawa,saas,unknown,unknown,seed,2021-02-09,4460000,2021,2021 Q1
2019,2009,figbytes,ottawa,ottawa,saas,q-grg ventures,q-grg ventures,series a,2021-04-27,0,2021,2021 Q2
2020,2010,caddy,toronto,toronto,saas,techstars,techstars,pre-seed,2021-07-19,120000,2021,2021 Q3
2021,2011,somm,toronto,toronto,foodtech,"kjsm ventures, highlander wine & spirits","kjsm ventures, highlander wine & spirits",seed,2021-06-24,2000000,2021,2021 Q2
2022,2012,vendasta,saskatchewan,other,marketplace,lugard road capital,"lugard road capital, nicola wealth, canadian business growth fund",unknown,2021-05-27,119500000,2021,2021 Q2
2023,2012,vendasta,saskatchewan,other,marketplace,canadian business growth fund,"canadian business growth fund, comporium, saskworks venture fund, vanedge capital partners, bdc capital",unknown,2019-07-17,40000000,2019,2019 Q3
2024,2013,replica analytics,ottawa,ottawa,data,nina capital,nina capital,unknown,2021-01-18,0,2021,2021 Q1
2025,2014,trojai,new brunswick,east coast,cybersecurity,techstars,"techstars, new brunswick innovation foundation, concrete ventures",seed,2021-01-15,750000,2021,2021 Q1
2026,2014,trojai,new brunswick,east coast,cybersecurity,techstars,techstars,pre-seed,2020-10-05,120000,2020,2020 Q4
2027,2015,breathesuite,newfoundland,east coast,healthtech,venture nl,venture nl,pre-seed,2019-10-24,550000,2019,2019 Q4
2028,2015,breathesuite,newfoundland,east coast,healthtech,venture nl,"venture nl, killick capital",seed,2021-01-15,1200000,2021,2021 Q1
2029,2016,qohash,quebec,quebec,cybersecurity,desjardin capital,desjardin capital,seed,2019-01-14,2000000,2019,2019 Q1
2030,2016,qohash,quebec,quebec,cybersecurity,fintop capital,"fintop capital, desjardin capital",series a,2021-01-14,8000000,2021,2021 Q1
2032,2020,bold commerce,manitoba,other,ecommerce,"whitecap venture partners, round13 capital","whitecap venture partners, round13 capital",series a,2019-01-16,22000000,2019,2019 Q1
2033,2020,bold commerce,manitoba,other,ecommerce,omers ventures,"omers ventures, whitecap venture partners, round13 capital",series b,2021-01-19,35000000,2021,2021 Q1
2034,2021,productionar,alberta,alberta,ar,techstars,techstars,pre-seed,2021-01-27,120000,2021,2021 Q1
2035,2022,dealcloser,alberta,alberta,legaltech,bryce catalyst,bryce catalyst,seed,2021-01-26,2225000,2021,2021 Q1
2036,2023,hyperion global energy,ottawa,ottawa,cleantech,techstars,techstars,pre-seed,2021-01-26,120000,2021,2021 Q1
2037,2023,hyperion global energy,ottawa,ottawa,cleantech,capital angel network,"capital angel network, natural gas innovation fund, techstars",seed,2021-04-09,2000000,2021,2021 Q2
2038,276,headversity,calgary,alberta,edtech,level equity,"level equity, westcap management, birchcliff partners",series a,2022-01-05,12700000,2022,2022 Q1
2039,2014,trojai,new brunswick,east coast,cybersecurity,"flying fish ventures, build ventures","flying fish ventures, build ventures, techstars, concrete ventures, new
brunswick innovation foundation",seed,2022-01-06,3000000,2022,2022 Q1
2040,2026,assent compliance,ottawa,ottawa,saas,vista equity partners,vista equity partners,series d,2022-01-07,446500000,2022,2022 Q1
2041,2028,finneo,toronto,toronto,fintech,techstars,techstars,pre-seed,2019-09-09,120000,2019,2019 Q3
2042,2029,showbie,alberta,alberta,edtech,rhino ventures,"rhino ventures, point nine capital, azure capital",series a,2020-08-20,5000000,2020,2020 Q3
2043,2029,showbie,alberta,alberta,edtech,rhino ventures,"rhino ventures, atb private equity",series a,2021-02-04,7500000,2021,2021 Q1
2044,2031,talem health analytics,nova scotia,east coast,analytics,innovacorp,"innovacorp, holt accelerator",seed,2021-02-11,2300000,2021,2021 Q1
2045,2032,catalx,vancouver,british columbia,cryptocurrency,litelink technologies,litelink technologies,seed,2021-02-16,2000000,2021,2021 Q1
2046,2034,rocketrez,manitoba,other,traveltech,blueprint equity,"blueprint equity, timia capital",series a,2021-02-18,8400000,2021,2021 Q1
2047,2035,browze,toronto,toronto,marketplace,valor siren ventures,valor siren ventures,series a,2021-06-21,12500000,2021,2021 Q2
2048,2036,epoch,toronto,waterloo region,hrtech,unknown,"maschmeyer group ventures, gelt vc",pre-seed,2021-01-01,1000000,2021,2021 Q1
2049,2037,somadetect,new brunswick,east coast,agtech,unknown,"new brunswick innovation foundation, western new york impact investment fund, new york ventures",seed,2019-08-12,2600000,2019,2019 Q3
2050,2037,somadetect,new brunswick,east coast,agtech,agcapital canada,"agcapital canada, merck animal health ventures, builders vc, cavallo ventures",series a,2021-03-02,6000000,2021,2021 Q1
2051,2038,clearrisk,st. john's,east coast,saas,unknown,unknown,unknown,2021-03-15,2500000,2021,2021 Q1
2052,2039,realdata ai,nova scotia,east coast,agtech,techstars,techstars,pre-seed,2019-10-15,120000,2019,2019 Q4
2053,2039,realdata ai,nova scotia,east coast,agtech,s2g ventures,s2g ventures,seed,2021-04-26,2500000,2021,2021 Q2
2054,2040,classcraft,quebec,quebec,edtech,investissement quebec,"investissement quebec, whitecap venture partners, brightspark ventures, mars catalyst fund",series a,2019-09-17,10000000,2019,2019 Q3
2055,2040,classcraft,quebec,quebec,edtech,brightspark ventures,"brightspark ventures, whitecap venture partners, amplify capital, theodorus investment funds, unreasonable collective",unknown,2021-03-26,4500000,2021,2021 Q1
2056,1912,bolt logistics,toronto,toronto,logisticstech,whitecap venture,"whitecap venture, intact ventures, mig, michael hyatt, cowie capital partners",unknown,2021-03-30,20000000,2021,2021 Q1
2057,1912,bolt logistics,toronto,toronto,logisticstech,whitecap venture partners,"whitecap venture partners, michael hyatt, mig group, dream maker ventures, cowie capital partners",series a,2019-12-13,13200000,2019,2019 Q4
2058,2041,trust science,alberta,alberta,fintech,unknown,unknown,unknown,2021-01-05,7500000,2021,2021 Q1
2059,2042,nanoprecise,alberta,alberta,analytics,sensata technologies,sensata technologies,unknown,2021-05-05,0,2021,2021 Q2
2060,2043,contentfly,toronto,toronto,martech,khosla ventures,"khosla ventures, y combinator, global founders capital",series a,2021-04-13,11200000,2021,2021 Q2
2061,2044,qra,halifax,east coast,analytics,unknown,"newfund, bdc capital",unknown,2021-04-12,3800000,2021,2021 Q2
2062,2045,dcbel,montreal,quebec,cleantech,unknown,"coatue management, real ventures, wti,  narrative fund",unknown,2021-04-14,40000000,2021,2021 Q2
2063,2046,tenera,halifax,east coast,healthtech,unknown,unknown,unknown,2021-05-10,750000,2021,2021 Q2
2064,1017,resemble ai,toronto,toronto,ai,unknown,"craft ventures, betaworks, aet fund, and firstminute capital",seed,2019-12-09,2000000,2019,2019 Q4
2065,2047,7shifts,saskatchewan,other,saas,napier park financial partners,"napier park financial partners, teamworthy ventures, relay ventures",series a,2019-01-24,10000000,2019,2019 Q1
2066,2047,7shifts,saskatchewan,other,saas,enlightened hospitality investments,"enlightened hospitality investments, ten coves capital, relay ventures, conexus venture capital",series b,2021-05-27,21500000,2021,2021 Q2
2067,2048,riddl,new brunswick,east coast,saas,unknown,unknown,pre-seed,2019-11-21,25000,2019,2019 Q4
2068,2048,riddl,new brunswick,east coast,saas,unknown,"east valley ventures, new brunswick innovation foundation",seed,2021-06-03,1300000,2021,2021 Q2
2069,2049,croptimistic,saskatchewan,other,agtech,forage capital partners,forage capital partners,series a,2021-06-03,5200000,2021,2021 Q2
2070,2051,best athletes,waterloo,waterloo region,saas,unknown,unknown,equity crowdfunding,2021-06-10,137402,2021,2021 Q2
2071,2052,data sentinel,toronto,toronto,cybersecurity,brightspark ventures,"brightspark ventures, sentiero ventures, delbridge capital partners",seed,2021-06-11,3600000,2021,2021 Q2
2072,2053,agendrix,quebec,quebec,saas,"bdc capital, desjardins capital","bdc capital, desjardins capital",unknown,2021-06-22,4200000,2021,2021 Q2
2073,2054,trendi,vancouver,british columbia,agtech,"wgg capital canada, vestech partners","wgg capital canada, vestech partners",seed,2021-06-28,2250000,2021,2021 Q2
2074,2055,evidence,toronto,toronto,devtech,y combinator,y combinator,seed,2021-09-01,125000,2021,2021 Q3
2075,2056,goodkind,toronto,toronto,videotech,y combinator,y combinator,seed,2021-08-31,125000,2021,2021 Q3
2076,2057,htuo biosciences,vancouver,british columbia,biotech,"vantec entrepreneurs fund, swan venture fund","vantec entrepreneurs fund, swan venture fund",pre-seed,2021-09-24,884000,2021,2021 Q3
2077,2058,matidor.com,vancouver,british columbia,saas,y combinator,y combinator,seed,2021-08-31,125000,2021,2021 Q3
2078,2059,scispot.io,waterloo,waterloo region,saas,y combinator,y combinator,seed,2021-08-31,125000,2021,2021 Q3
2079,2060,sleek,toronto,toronto,ecommerce,y combinator,y combinator,seed,2021-09-01,125000,2021,2021 Q3
2080,2061,gravvity,toronto,toronto,metaverse,unknown,unknown,equity crowdfunding,2021-12-10,872783,2021,2021 Q4
2081,2062,proteoform scientific,nova scotia,east coast,biotech,alexander capital l.p.,alexander capital l.p.,seed,2019-07-15,290000,2019,2019 Q3
2082,2062,proteoform scientific,nova scotia,east coast,biotech,alexander capital l.p.,alexander capital l.p.,seed,2021-09-27,594681,2021,2021 Q3
2083,2064,tier1 financial solutions,toronto,toronto,fintech,"wavecrest growth partners, massmutual ventures","wavecrest growth partners, massmutual ventures",unknown,2022-01-04,0,2022,2022 Q1
2084,2065,future fertility,toronto,toronto,healthtech,m ventures,"m ventures, whitecap venture partners",series a,2022-01-06,7600000,2022,2022 Q1
2085,2067,swae,vancouver,british columbia,saas,unknown,"william eisenman family office, global market enterprises, tres monos capital, venturesouq, cordelia capital",seed,2022-01-10,750000,2022,2022 Q1
2086,1963,withe,vancouver,british columbia,saas,on deck odx,on deck odx,pre-seed,2022-01-10,125000,2022,2022 Q1
2087,2068,nnect,vancouver,british columbia,saas,on deck odx,on deck odx,pre-seed,2022-01-10,125000,2022,2022 Q1
2088,2069,moment wealth,toronto,toronto,fintech,on deck odx,on deck odx,pre-seed,2022-01-10,125000,2022,2022 Q1
2089,2070,nuport.io,vancouver,british columbia,logisticstech,on deck odx,on deck odx,pre-seed,2022-01-10,125000,2022,2022 Q1
2090,293,hydrostor,toronto,toronto,greentech,goldman sachs asset management,goldman sachs asset management,unknown,2022-01-10,315000000,2022,2022 Q1
2091,2072,unreserved,ottawa,ottawa,propertytech,ryan o’connor,"ryan o’connor, intercap, simon dean",seed,2022-01-13,33850000,2022,2022 Q1
2092,503,provision analytics,calgary,alberta,analytics,level 46 investments,"level 46 investments, trailhead capital, serra ventures, waterpoint lane, voyager",series a,2022-01-13,6000000,2022,2022 Q1
2093,87,boosted.ai,toronto,toronto,fintech,"ten coves capital, spark capital","ten coves capital, spark capital, portage ventures, harbourvest partners, rbc capital",series b,2022-01-13,43700000,2022,2022 Q1
2094,1071,together,toronto,toronto,saas,altair capital,"altair capital, trac, garage capital, rebel fund, funders club",series a,2022-01-14,6200000,2022,2022 Q1
2095,2073,wyvern,alberta,alberta,geotech,y combinator,y combinator,seed,2022-01-17,156000,2022,2022 Q1
2096,2073,wyvern,alberta,alberta,geotech,unknown,"unpopular ventures, red thread ventures, maple leaf angels, inp capital, emerging ventures",pre-seed,2022-01-17,1090000,2022,2022 Q1
2097,2073,wyvern,alberta,alberta,geotech,mac venture capital,"mac venture capital, soma capital, liquid 2 ventures, gaingels",seed,2022-01-17,2810000,2022,2022 Q1
2098,2058,matidor.com,vancouver,british columbia,saas,"space capital, cathexis ventures, equal opportunity ventures","space capital, cathexis ventures, equal opportunity ventures, eo ventures",seed,2022-01-17,2160000,2022,2022 Q1
2099,2074,painworth,alberta,alberta,legaltech,2048 ventures,"2048 ventures, panache ventures, mistral venture partners",seed,2022-01-17,2100000,2022,2022 Q1
2100,2075,hyivy health,waterloo,waterloo region,healthtech,unknown,"threshold impact, beresford ventures, equation angels, zambon research venture, the51, oci, igan, arch angels, velocity",pre-seed,2022-01-18,1100000,2022,2022 Q1
2101,110,canalyst,vancouver,british columbia,fintech,dragoneer investment group,"dragoneer investment group, canada pension plan investment board, alta fox capital, highsage ventures, vanedge capital, scaleup ventures. ",series c,2022-01-18,87260000,2022,2022 Q1
2102,2076,goodlawyer,calgary,alberta,legaltech,unknown,unknown,pre-seed,2022-01-20,1000000,2022,2022 Q1
2103,728,1password,toronto,toronto,cybersecurity,iconiq growth,"iconiq growth, tiger global, lightspeed venture partners, backbone angels, salesforce ventures, accel, slack fund",series c,2022-01-19,744000000,2022,2022 Q1
2104,1438,shakepay,montreal,quebec,cryptocurrency,qed investors,"qed investors, boost vc, boxone ventures, golden ventures, broadhaven",series a,2022-01-20,44000000,2022,2022 Q1
2105,257,funnelytics,toronto,toronto,martech,greensky capital,"greensky capital, mars investment accelerator fund ",seed,2022-01-20,1850000,2022,2022 Q1
2106,2077,diversio,toronto,toronto,hrtech,first round capital,"first round capital, golden ventures, chandaria family holdings",series a,2022-01-20,8130000,2022,2022 Q1
2107,2078,ionomr,vancouver,british columbia,cleantech,"shell ventures, finindus","shell ventures, finindus, chevron technology ventures, ngif cleantech ventures, pallasite ventures",series a,2022-01-21,18700000,2022,2022 Q1
2108,2079,syantra,calgary,alberta,biotech,unknown,"accelerate fund, plug and play, alberta innovates, innovate edmonton, opportunity calgary investment fund",series a,2022-01-20,6800000,2022,2022 Q1
2109,72,benchsci,toronto,toronto,healthtech,"inovia capital, tcv","inovia capital, tcv",series c,2022-01-24,63000000,2022,2022 Q1
2110,2080,lawbrokr,toronto,toronto,marketplace,bryker capital,"bryker capital, daniel klass, neil grunberg, sam duboc",pre-seed,2022-01-24,785000,2022,2022 Q1
2111,2081,hometeam live,saskatchewan,other,videotech,unknown,unknown,pre-seed,2022-01-24,450000,2022,2022 Q1
2112,2083,brilliant matters,quebec,quebec,cleantech,ecofuel fund,"ecofuel fund, investissement québec, anges québec, gsi creos corporation",seed,2021-09-23,3500000,2021,2021 Q3
2113,2084,clearestate,montreal,quebec,fintech,unknown,"torstar corporation, triangle capital corporation, naventures, diagram ventures ",seed,2021-06-16,2500000,2021,2021 Q2
2114,153,connect&go,montreal,quebec,wearables,unknown,unknown,unknown,2021-11-15,3807450,2021,2021 Q4
2115,2085,foko retail,quebec,quebec,retailtech,bdc capital,bdc capital,unknown,2021-02-17,3000000,2021,2021 Q1
2116,981,one silicon chip photonics,montreal,quebec,hardware,sustainable development technology canada,sustainable development technology canada,unknown,2021-11-30,3200000,2021,2021 Q4
2117,2086,ora,montreal,quebec,audiotech,ecofuel fund,"ecofuel fund, export development canada, bdc capital, tandemlaunch, boxone ventures",seed,2021-06-15,3000000,2021,2021 Q2
2118,2087,osf digital,quebec,quebec,saas,delta-v capital,"delta-v capital, salesforce ventures",unknown,2021-05-22,54600000,2021,2021 Q2
2119,2088,vodra,montreal,quebec,marketplace,unknown,"twin apex capital, transform ventures, ccix global, mexc global, reblock digital, bbs finance, tokenova, aldrin, starter capital",pre-seed,2021-10-30,1300000,2021,2021 Q4
2120,2089,mintlist,vancouver,british columbia,marketplace,standup ventures,"standup ventures, nicola wealth, wutif capital",seed,2022-01-27,2760000,2022,2022 Q1
2121,2091,dyspatch,victoria,british columbia,martech,gradient ventures,gradient ventures,unknown,2022-01-25,7663800,2022,2022 Q1
2122,2092,chroma,calgary,alberta,fintech,accelerate fund,accelerate fund,unknown,2022-01-24,0,2022,2022 Q1
2123,2093,functionland,toronto,toronto,blockchain,unknown,"outlier ventures, protocol labs, master ventures, delta blockchain fund",seed,2022-01-25,1405260,2022,2022 Q1
2124,2094,trellis,ottawa,ottawa,adtech,sentiero ventures,sentiero ventures,seed,2022-01-25,1915740,2022,2022 Q1
2125,639,ticksmith,montreal,quebec,saas,investissement québec,"investissement québec, fonds de solidarité ftq, cme ventures, databricks ventures, anges québec, illuminate financial management",series a,2022-01-31,20000000,2022,2022 Q1
2126,2096,gandeeva therapeutics,vancouver,british columbia,biotech,"lux capital, leaps by bayer","lux capital, leaps by bayer, obvious ventures, amgen ventures, amplitude ventures, air street capital",series a,2022-01-31,50909000,2022,2022 Q1
2127,2097,vosker,quebec,quebec,hardware,stéphan crétier,stéphan crétier,series a,2022-01-31,60000000,2022,2022 Q1
2128,2098,lithion,montreal,quebec,cleantech,imm investment global,"imm investment global, fondaction",series a,2022-01-31,125000000,2022,2022 Q1
2129,2099,fyyne,toronto,toronto,marketplace,bkr capital,bkr capital,pre-seed,2022-01-31,0,2022,2022 Q1
2130,1016,renorun,montreal,quebec,marketplace,"tiger global, sozo ventures","tiger global, sozo ventures, investissement quebec, se ventures, bdc capital, fifth wall, desjardins capital, nicola wealth, export development canada, triplepoint capital, scale up, obvious ventures, inovia capital, real ventures, maple vc",series b,2022-02-01,181000000,2022,2022 Q1
2131,338,koho financial,toronto,toronto,fintech,eldridge,"eldridge, drive capital, ttv capital, and portage ventures, bdc capital, hoopp, round 13 capital",series d,2022-02-01,160000000,2022,2022 Q1
2132,2100,vendorpm,toronto,toronto,propertytech,bessemer venture partners,bessemer venture partners,seed,2022-02-01,7612890,2022,2022 Q1
2133,203,ekona power,burnaby,british columbia,cleantech,transalta,transalta,series a,2022-02-01,2000000,2022,2022 Q1
2134,204,elastic path software,british columbia,british columbia,ecommerce,sageview capital,"sageview capital, blackrock",unknown,2022-02-01,76096500,2022,2022 Q1
2135,1906,optina,montreal,quebec,healthtech,alzheimer’s drug discovery foundation,"alzheimer’s drug discovery foundation, bill gates, jeff bezos, mackenzie scott, the dolby family, charles and helen schwab foundation",unknown,2022-02-01,2600000,2022,2022 Q1
